,City,Latitude,Longitude
2578185,jiddah,21.516944,39.219167
2657056,mogadishu,2.0666667,45.3666667
1518602,rome,41.9,12.483333
2851560,dar es salaam,-6.8,39.2833333
2641652,dakar,14.6708333,-17.4380556
314559,salvador,-12.983333,-38.516667
1336928,jaipur,26.916667,75.816667
591861,taiyuan,37.726944,112.470833
1548867,nairobi,-1.2833333,36.8166667
886916,addis abeba,9.024325,38.749226
117135,luanda,-8.836804,13.233174
2593321,umm durman,15.6361111,32.4372222
1339286,kanpur,26.466667,80.35
2938450,chicago,41.85,-87.65
1358006,surat,20.966667,72.9
1352364,pune,18.533333,73.866667
32756,kabul,34.516667,69.183333
544641,nanjing,32.061667,118.777778
873329,madrid,40.408566,-3.69222
3125889,durban,-29.857896,31.029198
474855,guangzhou,23.116667,113.25
480266,harbin,45.75,126.65
349487,montreal,45.5,-73.583333
727152,berlin,52.516667,13.4
3125062,cape town,-33.925839,18.423218
3090599,ho chi minh city,10.75,106.666667
2579141,riyadh,24.653664,46.71522
577223,shenyang,41.792222,123.432778
2769406,ankara,39.911652,32.840305
2622660,singapore,1.2930556,103.8558333
1995218,ibadan,7.387778,3.896389
1336412,hyderabad,17.375278,78.474444
1742374,casablanca,33.592779,-7.619157
2000370,kano,11.994354,8.513807
390670,abidjan,5.309657,-4.012656
1322103,ahmadabad,23.033333,72.616667
156937,melbourne,-37.813938,144.963425
597396,tianjin,39.142222,117.176667
840437,alexandria,31.1980556,29.9191667
2920652,los angeles,34.0522222,-118.2427778
437595,chengdu,30.666667,104.066667
618174,xian,34.258333,108.928611
443938,chongqing,29.562778,106.552778
2506750,saint petersburg,59.894444,30.264167
612385,wuhan,30.580125,114.273405
1344273,madras,13.083333,80.283333
159856,sydney,-33.861481,151.205475
1830627,rangoon,16.7833333,96.1666667
351416,toronto,43.666667,-79.416667
1328402,calcutta,22.569722,88.369722
409030,santiago,-33.45,-70.666667
1324808,bangalore,12.983333,77.583333
2707212,bangkok,13.753979,100.501444
1364651,baghdad,33.3386111,44.3938889
313816,rio de janeiro,-22.9,-43.233333
2208230,lahore,31.549722,74.343611
198311,dhaka,23.7230556,90.4086111
660231,bogota,4.649178,-74.062827
996635,london,51.514125,-0.093689
553246,peking,39.928889,116.388333
2074194,lima,-12.05,-77.05
842667,cairo,30.05,31.25
362418,kinshasa,-4.3,15.3
2990572,new york,40.7141667,-74.0063889
1186762,jakarta,-6.174444,106.829444
1892345,mexico,19.434167,-99.138611
2003442,lagos,6.453056,3.395833
2800596,istanbul,41.018611,28.964722
316800,sao paulo,-23.473293,-46.665803
1626528,seoul,37.5985,126.9783
2461968,moscow,55.752222,37.615556
2130459,manila,14.6042,120.9822
1349146,new delhi,28.6,77.2
1331162,delhi,28.666667,77.216667
2200161,karachi,24.9056,67.0822
1327914,bombay,18.975,72.825833
570824,shanghai,31.045556,121.399722
1544449,tokyo,35.685,139.751389
